TransactionID,Date,Time,DayOfWeek,MonthName,ItemSold,QuantitySold,MetalType,Weight,Cost,Profit,DiscountApplied,SalePrice,ProfitMarginPercentage,PaymentMethod,CustomerID,Age,Gender,SalesAssociate
TRX000544,2024-02-02,13:25:52,Friday,February,Necklace,1,Silver,4.16,3.53,10.60,0.53,10.07,185.269122,Card,CUST00381,31,"Prefer not to say",Olivia
TRX000545,2024-02-02,15:31:21,Friday,February,Chain,1,Silver,25.95,22.06,66.19,2.45,63.73,188.893926,Card,CUST00163,37,"Prefer not to say",Chilli
TRX000546,2024-02-02,18:44:54,Friday,February,Pendant,1,Silver,4.63,3.93,11.80,0.47,11.33,188.295165,Cash,CUST00079,41,Female,Chilli
TRX000547,2024-02-02,15:19:04,Friday,February,Bracelet,1,Silver,7.92,6.73,20.20,0.89,19.31,186.924220,Cash,CUST00402,52,Non-binary,Habib
TRX000548,2024-02-02,19:18:48,Friday,February,Necklace,1,"24kt Gold",12.84,945.04,1417.55,56.52,1361.04,44.019301,Card,CUST00163,37,"Prefer not to say",Habib
TRX000549,2024-02-02,16:39:31,Friday,February,Chain,3,Silver,20.27,17.23,51.69,3.58,144.31,737.550784,Cash,CUST00030,46,Non-binary,Habib
TRX000550,2024-02-02,15:19:13,Friday,February,Chain,1,Silver,15.77,13.40,40.21,1.28,38.93,190.522388,Card,CUST00368,69,Male,Habib
TRX000551,2024-02-02,18:48:09,Friday,February,Bracelet,1,Silver,8.62,7.33,21.98,0.83,21.14,188.403820,Cash,CUST00007,45,Non-binary,Habib
TRX000552,2024-02-02,17:39:34,Friday,February,Chain,1,Silver,11.90,10.11,30.33,1.28,29.05,187.339268,Cash,CUST00274,37,Male,Chilli
TRX000553,2024-02-02,19:03:23,Friday,February,Necklace,1,Silver,15.00,12.75,38.24,2.79,35.45,178.039216,Cash,CUST00031,28,"Prefer not to say",Joseph
TRX000554,2024-02-02,12:50:54,Friday,February,Bracelet,1,Silver,24.49,20.81,62.44,2.23,60.21,189.332052,Cash,CUST00185,30,Male,Joseph
TRX000555,2024-02-02,09:55:31,Friday,February,Earrings,1,Silver,1.62,1.38,4.14,0.16,3.98,188.405797,Cash,CUST00200,49,Non-binary,Joseph
TRX000556,2024-02-02,16:53:32,Friday,February,Bracelet,1,"24kt Gold",7.75,570.29,855.44,45.05,810.39,42.101387,Card,CUST00325,53,Male,Habib
TRX000557,2024-02-02,13:08:30,Friday,February,Chain,1,Silver,24.45,20.79,62.36,4.43,57.93,178.643579,Card,CUST00085,37,Female,Habib
TRX000558,2024-02-02,12:46:11,Friday,February,Pendant,1,Silver,7.01,5.95,17.86,1.11,16.76,181.680672,Cash,CUST00188,38,Non-binary,Habib
TRX000559,2024-02-02,19:14:27,Friday,February,Ring,2,Silver,6.68,5.68,17.05,0.99,32.11,465.316901,Cash,CUST00067,34,Female,Habib
TRX000560,2024-02-02,11:26:06,Friday,February,Earrings,1,Silver,1.85,1.57,4.71,0.32,4.39,179.617834,Card,CUST00440,45,Female,Habib
TRX000561,2024-02-02,12:03:27,Friday,February,Earrings,1,"24kt Gold",1.35,99.41,149.12,6.70,142.42,43.265265,Cash,CUST00207,61,"Prefer not to say",Habib
TRX000562,2024-02-02,13:51:43,Friday,February,Necklace,1,Silver,3.79,3.22,9.66,0.54,9.12,183.229814,Card,CUST00495,50,Non-binary,Habib
TRX000563,2024-02-02,17:16:37,Friday,February,Chain,1,Silver,25.26,21.47,64.42,4.05,60.37,181.183046,Card,CUST00250,47,Male,Olivia
TRX000564,2024-02-02,19:44:07,Friday,February,Pendant,1,Silver,7.23,6.15,18.45,0.66,17.79,189.268293,Cash,CUST00241,27,Non-binary,Chilli
TRX000565,2024-02-02,18:12:23,Friday,February,Necklace,1,Silver,4.37,3.71,11.14,0.56,10.57,184.905660,Cash,CUST00291,62,Female,Chilli
TRX000566,2024-02-02,18:47:20,Friday,February,Earrings,1,Silver,2.08,1.77,5.30,0.14,5.16,191.525424,Card,CUST00288,41,"Prefer not to say",Chilli
TRX000567,2024-02-02,11:38:05,Friday,February,Earrings,1,Silver,1.72,1.46,4.38,0.26,4.11,181.506849,Card,CUST00407,34,Female,Habib
TRX000568,2024-02-02,09:00:30,Friday,February,Pendant,1,Silver,2.55,2.17,6.50,0.33,6.17,184.331797,Card,CUST00277,50,Male,Habib
TRX000569,2024-02-02,14:40:55,Friday,February,Earrings,1,Silver,1.00,0.85,2.56,0.17,2.39,181.176471,Card,CUST00029,38,"Prefer not to say",Habib
TRX000570,2024-02-02,14:22:00,Friday,February,Pendant,1,Silver,2.99,2.54,7.63,0.45,7.17,182.283465,Card,CUST00071,34,Female,Habib
TRX000571,2024-02-02,19:17:34,Friday,February,Chain,1,Silver,27.30,23.21,69.63,5.03,64.60,178.328307,Cash,CUST00076,50,Female,Habib
TRX000572,2024-02-03,09:16:07,Saturday,February,Ring,1,Silver,5.19,4.41,13.23,0.71,12.52,183.900227,Cash,CUST00301,58,"Prefer not to say",Chilli
TRX000573,2024-02-03,11:32:30,Saturday,February,Necklace,1,Silver,14.34,12.19,36.57,2.09,34.48,182.854799,Card,CUST00463,47,Male,Olivia
TRX000574,2024-02-03,16:15:51,Saturday,February,Pendant,2,Silver,4.18,3.55,10.65,0.49,20.31,472.112676,Cash,CUST00053,50,"Prefer not to say",Olivia
TRX000575,2024-02-03,09:12:44,Saturday,February,Necklace,1,Silver,5.83,4.95,14.86,0.98,13.89,180.606061,Cash,CUST00282,29,Male,Joseph
TRX000576,2024-02-03,17:22:53,Saturday,February,Necklace,1,Silver,10.05,8.55,25.64,0.88,24.76,189.590643,Card,CUST00390,33,Female,Olivia
TRX000577,2024-02-03,16:56:34,Saturday,February,Necklace,1,Silver,14.54,12.36,37.07,1.66,35.41,186.488673,Cash,CUST00222,40,Female,Habib
TRX000578,2024-02-03,15:53:25,Saturday,February,Ring,1,Silver,4.24,3.61,10.82,0.37,10.45,189.473684,Card,CUST00128,36,"Prefer not to say",Olivia
TRX000579,2024-02-03,12:57:43,Saturday,February,Pendant,1,Silver,2.87,2.44,7.32,0.28,7.03,188.114754,Card,CUST00416,31,Non-binary,Olivia
TRX000580,2024-02-03,16:00:36,Saturday,February,Earrings,1,"18kt Gold",1.11,61.06,91.60,4.88,86.72,42.024238,Card,CUST00078,41,Female,Chilli
TRX000581,2024-02-03,09:04:56,Saturday,February,Pendant,1,Silver,10.84,9.22,27.65,1.37,26.27,184.924078,Card,CUST00077,41,"Prefer not to say",Chilli
TRX000582,2024-02-03,09:00:19,Saturday,February,Ring,1,Silver,4.39,3.73,11.20,0.42,10.78,189.008043,Card,CUST00114,50,Male,Chilli
TRX000583,2024-02-03,17:28:48,Saturday,February,Ring,1,Silver,3.44,2.92,8.77,0.50,8.27,183.219178,Cash,CUST00223,35,"Prefer not to say",Olivia
TRX000584,2024-02-03,16:04:29,Saturday,February,Earrings,1,Silver,2.80,2.38,7.14,0.44,6.70,181.512605,Cash,CUST00403,43,Non-binary,Olivia
TRX000585,2024-02-03,16:00:01,Saturday,February,Earrings,3,Silver,1.28,1.09,3.27,0.21,9.20,744.036697,Cash,CUST00189,44,Non-binary,Olivia
TRX000586,2024-02-03,16:58:51,Saturday,February,Bracelet,3,Silver,23.08,19.62,58.85,4.16,164.08,736.289501,Card,CUST00412,45,Non-binary,Joseph
TRX000587,2024-02-03,18:57:51,Saturday,February,Chain,3,Silver,11.06,9.40,28.21,1.75,79.39,744.574468,Cash,CUST00351,35,Non-binary,Joseph
TRX000588,2024-02-03,11:33:35,Saturday,February,Pendant,1,Silver,10.86,9.23,27.69,0.77,26.93,191.765980,Cash,CUST00242,38,"Prefer not to say",Olivia
TRX000589,2024-02-03,14:46:39,Saturday,February,Chain,1,"22kt Gold",26.50,1786.12,2679.19,139.42,2539.77,42.194813,Cash,CUST00450,40,Non-binary,Olivia
TRX000590,2024-02-05,11:16:58,Monday,February,Necklace,1,Silver,7.99,6.79,20.38,0.88,19.50,187.187040,Cash,CUST00148,34,Male,Olivia
TRX000591,2024-02-05,16:00:56,Monday,February,Bracelet,3,"24kt Gold",6.08,447.13,670.70,38.62,1896.22,324.086955,Cash,CUST00259,45,Female,Olivia
TRX000592,2024-02-05,13:26:28,Monday,February,Chain,1,Silver,23.03,19.58,58.73,1.54,57.19,192.083759,Cash,CUST00200,49,Non-binary,Olivia
TRX000593,2024-02-05,15:40:18,Monday,February,Earrings,1,Silver,1.61,1.37,4.10,0.22,3.88,183.211679,Card,CUST00391,23,"Prefer not to say",Joseph
TRX000594,2024-02-05,10:58:03,Monday,February,Pendant,1,Silver,9.79,8.33,24.98,1.34,23.63,183.673469,Cash,CUST00228,53,Non-binary,Olivia
TRX000595,2024-02-05,09:21:38,Monday,February,Chain,1,Silver,8.62,7.33,21.99,1.42,20.57,180.627558,Cash,CUST00220,41,Non-binary,Olivia
TRX000596,2024-02-05,15:10:37,Monday,February,Ring,1,Silver,2.19,1.86,5.59,0.23,5.37,188.709677,Cash,CUST00087,40,Non-binary,Chilli
TRX000597,2024-02-05,14:50:53,Monday,February,Ring,1,Silver,3.95,3.36,10.07,0.37,9.70,188.690476,Cash,CUST00191,27,Non-binary,Joseph
TRX000598,2024-02-05,14:17:02,Monday,February,Ring,1,Silver,3.38,2.88,8.63,0.50,8.13,182.291667,Card,CUST00038,41,Non-binary,Habib
TRX000599,2024-02-05,18:58:32,Monday,February,Pendant,1,"24kt Gold",5.19,382.30,573.46,35.51,537.95,40.714099,Cash,CUST00093,53,Male,Habib
TRX000600,2024-02-06,16:06:30,Tuesday,February,Ring,1,Silver,3.97,3.37,10.12,0.50,9.61,185.163205,Card,CUST00311,21,Male,Chilli
TRX000601,2024-02-06,18:27:51,Tuesday,February,Chain,1,Silver,29.67,25.22,75.66,2.02,73.64,191.990484,Card,CUST00337,45,"Prefer not to say",Habib
TRX000602,2024-02-06,18:48:15,Tuesday,February,Chain,1,Silver,18.22,15.49,46.46,2.52,43.94,183.666882,Cash,CUST00473,55,Female,Habib
TRX000603,2024-02-06,16:28:19,Tuesday,February,Necklace,2,Silver,6.16,5.24,15.71,0.77,29.88,470.229008,Cash,CUST00331,62,Female,Habib
TRX000604,2024-02-06,16:04:11,Tuesday,February,Pendant,1,Silver,3.47,2.95,8.84,0.57,8.27,180.338983,Card,CUST00164,35,Male,Joseph
TRX000605,2024-02-06,17:22:08,Tuesday,February,Necklace,3,Silver,8.82,7.50,22.50,1.12,64.14,755.200000,Card,CUST00054,41,Non-binary,Olivia
TRX000606,2024-02-06,19:17:30,Tuesday,February,Chain,1,Silver,20.76,17.65,52.94,2.27,50.67,187.082153,Cash,CUST00069,39,"Prefer not to say",Habib
TRX000607,2024-02-06,18:51:51,Tuesday,February,Pendant,1,"22kt Gold",6.60,444.73,667.10,40.52,626.58,40.889978,Cash,CUST00181,49,Non-binary,Joseph
TRX000608,2024-02-06,16:03:07,Tuesday,February,Chain,1,"24kt Gold",21.26,1564.65,2346.97,40.54,2306.43,47.408686,Cash,CUST00064,40,Male,Olivia
TRX000609,2024-02-07,13:07:28,Wednesday,February,Necklace,1,"14kt Gold",11.10,475.98,713.97,31.89,682.07,43.298038,Card,CUST00227,20,Non-binary,Chilli
TRX000610,2024-02-07,14:29:45,Wednesday,February,Ring,1,Silver,3.54,3.01,9.03,0.46,8.57,184.717608,Card,CUST00105,47,Female,Olivia
TRX000611,2024-02-07,17:34:28,Wednesday,February,Chain,1,Silver,28.11,23.90,71.69,4.11,67.57,182.719665,Card,CUST00055,39,Non-binary,Olivia
TRX000612,2024-02-07,11:25:01,Wednesday,February,Pendant,1,Silver,3.28,2.79,8.37,0.47,7.90,183.154122,Cash,CUST00332,43,Male,Chilli
TRX000613,2024-02-07,18:06:43,Wednesday,February,Bracelet,2,Silver,16.56,14.08,42.24,2.31,79.85,467.116477,Cash,CUST00460,51,"Prefer not to say",Habib
TRX000614,2024-02-07,16:24:53,Wednesday,February,Pendant,1,Silver,6.38,5.42,16.26,0.80,15.46,185.239852,Card,CUST00425,39,"Prefer not to say",Joseph
TRX000615,2024-02-07,17:53:20,Wednesday,February,Earrings,1,Silver,2.48,2.11,6.32,0.29,6.04,186.255924,Cash,CUST00079,41,Female,Chilli
TRX000616,2024-02-07,17:25:22,Wednesday,February,Earrings,1,Silver,1.16,0.98,2.95,0.07,2.88,193.877551,Cash,CUST00009,56,Non-binary,Joseph
TRX000617,2024-02-07,16:19:45,Wednesday,February,Chain,1,"24kt Gold",12.70,934.66,1401.98,88.31,1313.67,40.550575,Card,CUST00500,44,Non-binary,Olivia
TRX000618,2024-02-07,15:07:31,Wednesday,February,Earrings,1,Silver,1.95,1.65,4.96,0.16,4.80,190.909091,Cash,CUST00076,50,Female,Joseph
TRX000619,2024-02-07,10:27:32,Wednesday,February,Earrings,1,Silver,1.98,1.69,5.06,0.28,4.78,182.840237,Card,CUST00313,34,Non-binary,Habib
TRX000620,2024-02-07,16:28:38,Wednesday,February,Necklace,1,Silver,13.47,11.45,34.34,1.91,32.43,183.231441,Cash,CUST00233,49,Male,Habib
TRX000621,2024-02-07,17:11:45,Wednesday,February,Bracelet,1,Silver,25.98,22.08,66.25,2.69,63.56,187.862319,Card,CUST00007,45,Non-binary,Chilli
TRX000622,2024-02-07,19:15:30,Wednesday,February,Bracelet,1,Silver,14.37,12.21,36.64,2.47,34.17,179.852580,Card,CUST00214,32,Male,Habib
TRX000623,2024-02-07,17:34:34,Wednesday,February,Necklace,3,Silver,13.77,11.70,35.11,1.76,100.06,755.213675,Card,CUST00425,39,"Prefer not to say",Olivia
TRX000624,2024-02-07,17:09:36,Wednesday,February,Pendant,1,Silver,3.22,2.74,8.22,0.42,7.80,184.671533,Cash,CUST00144,42,Female,Joseph
TRX000625,2024-02-07,19:57:14,Wednesday,February,Chain,1,Silver,15.49,13.17,39.51,2.41,37.10,181.700835,Cash,CUST00476,31,Male,Joseph
TRX000626,2024-02-07,15:16:55,Wednesday,February,Necklace,1,Silver,10.70,9.09,27.28,1.12,26.16,187.788779,Cash,CUST00148,34,Male,Joseph
TRX000627,2024-02-07,16:47:43,Wednesday,February,Chain,1,Silver,16.65,14.16,42.47,2.27,40.20,183.898305,Card,CUST00259,45,Female,Olivia
TRX000628,2024-02-07,17:30:39,Wednesday,February,Pendant,1,Silver,9.15,7.78,23.34,1.18,22.16,184.832905,Cash,CUST00285,29,"Prefer not to say",Chilli
TRX000629,2024-02-08,17:54:36,Thursday,February,Ring,1,Silver,3.77,3.21,9.62,0.56,9.05,181.931464,Card,CUST00096,28,Non-binary,Habib
TRX000630,2024-02-08,19:44:51,Thursday,February,Necklace,1,Silver,5.43,4.61,13.84,0.65,13.20,186.334056,Card,CUST00370,25,Female,Chilli
TRX000631,2024-02-08,11:31:42,Thursday,February,Chain,1,"14kt Gold",26.92,1155.06,1732.59,71.36,1661.23,43.821966,Card,CUST00395,30,"Prefer not to say",Chilli
TRX000632,2024-02-08,12:44:29,Thursday,February,Bracelet,1,Silver,18.28,15.54,46.62,3.32,43.30,178.635779,Card,CUST00399,38,Female,Habib
TRX000633,2024-02-08,14:48:04,Thursday,February,Ring,3,Silver,1.03,0.88,2.64,0.14,7.49,751.136364,Card,CUST00037,44,Female,Habib
TRX000634,2024-02-08,19:25:59,Thursday,February,Ring,1,Silver,1.94,1.65,4.94,0.32,4.62,180.000000,Cash,CUST00206,53,"Prefer not to say",Habib
TRX000635,2024-02-08,16:50:36,Thursday,February,Ring,1,Silver,4.48,3.81,11.44,0.40,11.04,189.763780,Cash,CUST00266,31,Female,Chilli
TRX000636,2024-02-08,17:58:52,Thursday,February,Chain,1,Silver,16.02,13.62,40.86,2.10,38.75,184.508076,Cash,CUST00112,32,Male,Chilli
TRX000637,2024-02-08,14:02:33,Thursday,February,Earrings,1,Silver,1.22,1.04,3.11,0.10,3.01,189.423077,Card,CUST00227,20,Non-binary,Habib
TRX000638,2024-02-08,09:10:47,Thursday,February,Ring,1,Silver,6.48,5.51,16.53,1.19,15.34,178.402904,Cash,CUST00265,40,Non-binary,Habib
TRX000639,2024-02-08,18:42:54,Thursday,February,Earrings,1,Silver,1.85,1.57,4.71,0.22,4.49,185.987261,Card,CUST00446,43,Female,Habib
TRX000640,2024-02-08,11:55:32,Thursday,February,Pendant,1,"22kt Gold",7.00,471.88,707.81,27.64,680.17,44.140459,Cash,CUST00257,52,Male,Habib
TRX000641,2024-02-08,14:08:20,Thursday,February,Earrings,1,Silver,2.10,1.79,5.37,0.23,5.14,187.150838,Card,CUST00349,47,Female,Joseph
TRX000642,2024-02-08,17:47:02,Thursday,February,Bracelet,1,Silver,27.61,23.47,70.41,4.67,65.74,180.102258,Cash,CUST00070,47,Male,Joseph
TRX000643,2024-02-09,15:10:57,Friday,February,Necklace,1,"24kt Gold",4.09,300.74,451.11,19.90,431.21,43.382989,Card,CUST00438,33,"Prefer not to say",Chilli
TRX000644,2024-02-09,15:57:20,Friday,February,Necklace,3,Silver,3.28,2.79,8.37,0.47,23.71,749.820789,Card,CUST00462,29,"Prefer not to say",Chilli
TRX000645,2024-02-09,16:30:56,Friday,February,Earrings,1,Silver,2.96,2.51,7.54,0.37,7.16,185.258964,Cash,CUST00221,29,Non-binary,Olivia
TRX000646,2024-02-09,12:26:40,Friday,February,Pendant,1,"22kt Gold",10.06,677.83,1016.74,38.77,977.97,44.279539,Cash,CUST00211,40,"Prefer not to say",Olivia
TRX000647,2024-02-09,10:14:39,Friday,February,Pendant,1,Silver,7.49,6.37,19.10,0.65,18.45,189.638932,Card,CUST00266,31,Female,Olivia
TRX000648,2024-02-09,11:33:51,Friday,February,Necklace,3,Silver,6.11,5.20,15.59,0.80,44.36,753.076923,Cash,CUST00228,53,Non-binary,Habib
TRX000649,2024-02-09,17:44:25,Friday,February,Chain,1,Silver,25.25,21.46,64.38,3.20,61.18,185.088537,Cash,CUST00052,60,Non-binary,Olivia
TRX000650,2024-02-09,18:03:04,Friday,February,Bracelet,1,Silver,11.80,10.03,30.09,1.54,28.55,184.646062,Cash,CUST00400,45,Female,Habib
TRX000651,2024-02-09,17:06:40,Friday,February,Pendant,1,Silver,8.18,6.95,20.85,0.91,19.94,186.906475,Card,CUST00187,37,Female,Chilli
TRX000652,2024-02-09,17:35:15,Friday,February,Necklace,1,Silver,13.96,11.87,35.61,2.24,33.37,181.128896,Cash,CUST00348,37,Non-binary,Olivia
TRX000653,2024-02-09,17:44:42,Friday,February,Earrings,1,Silver,2.51,2.13,6.40,0.38,6.02,182.629108,Cash,CUST00330,51,"Prefer not to say",Joseph
TRX000654,2024-02-09,11:42:28,Friday,February,Bracelet,1,Silver,6.51,5.53,16.60,0.59,16.02,189.692586,Cash,CUST00497,34,"Prefer not to say",Joseph
TRX000655,2024-02-09,09:50:52,Friday,February,Ring,2,Silver,3.02,2.57,7.71,0.33,14.77,474.708171,Cash,CUST00428,59,Female,Chilli
TRX000656,2024-02-09,12:01:56,Friday,February,Earrings,1,Silver,2.03,1.73,5.18,0.24,4.94,185.549133,Cash,CUST00006,51,Male,Joseph
TRX000657,2024-02-09,10:56:35,Friday,February,Necklace,1,Silver,3.42,2.91,8.73,0.38,8.35,186.941581,Cash,CUST00220,41,Non-binary,Joseph
TRX000658,2024-02-09,19:12:15,Friday,February,Earrings,1,Silver,2.10,1.78,5.35,0.26,5.09,185.955056,Card,CUST00126,36,Non-binary,Chilli
TRX000659,2024-02-09,19:52:54,Friday,February,Ring,1,Silver,5.07,4.31,12.94,0.71,12.22,183.526682,Cash,CUST00067,34,Female,Chilli
TRX000660,2024-02-09,15:01:20,Friday,February,Bracelet,1,Silver,24.73,21.02,63.06,2.77,60.29,186.822074,Cash,CUST00118,47,Non-binary,Chilli
TRX000661,2024-02-09,17:54:47,Friday,February,Pendant,1,Silver,11.51,9.78,29.35,0.63,28.72,193.660532,Cash,CUST00385,39,Female,Joseph
TRX000662,2024-02-09,10:08:58,Friday,February,Necklace,1,Silver,13.84,11.77,35.30,1.83,33.47,184.367035,Cash,CUST00481,45,Female,Joseph
TRX000663,2024-02-09,10:14:02,Friday,February,Ring,1,Silver,1.09,0.93,2.78,0.20,2.57,176.344086,Card,CUST00198,41,Non-binary,Joseph
TRX000664,2024-02-09,09:17:34,Friday,February,Ring,1,Silver,5.72,4.86,14.59,1.00,13.59,179.629630,Card,CUST00351,35,Non-binary,Joseph
TRX000665,2024-02-09,13:28:48,Friday,February,Ring,2,Silver,1.37,1.17,3.50,0.19,6.62,465.811966,Card,CUST00298,36,Female,Joseph
TRX000666,2024-02-09,09:06:33,Friday,February,Ring,2,Silver,2.21,1.88,5.64,0.32,10.65,466.489362,Card,CUST00126,36,Non-binary,Joseph
TRX000667,2024-02-09,10:14:54,Friday,February,Pendant,1,Silver,9.36,7.95,23.86,0.82,23.04,189.811321,Cash,CUST00150,37,Non-binary,Joseph
TRX000668,2024-02-09,14:38:03,Friday,February,Necklace,3,Silver,3.86,3.28,9.84,0.39,28.35,764.329268,Cash,CUST00235,48,Non-binary,Chilli
TRX000669,2024-02-09,15:51:43,Friday,February,Earrings,1,Silver,2.69,2.29,6.87,0.31,6.56,186.462882,Cash,CUST00134,41,Female,Olivia
TRX000670,2024-02-09,16:17:27,Friday,February,Necklace,1,Silver,4.79,4.07,12.20,0.25,11.95,193.611794,Card,CUST00160,33,Female,Olivia
TRX000671,2024-02-09,09:58:42,Friday,February,Chain,1,Silver,15.32,13.02,39.06,2.26,36.81,182.718894,Card,CUST00491,53,Male,Olivia
TRX000672,2024-02-09,17:30:28,Friday,February,Bracelet,3,Silver,16.65,14.15,42.45,2.59,119.56,744.946996,Cash,CUST00216,49,Male,Joseph
TRX000673,2024-02-09,12:36:16,Friday,February,Pendant,3,Silver,2.74,2.33,6.98,0.32,19.97,757.081545,Card,CUST00314,33,Non-binary,Habib
TRX000674,2024-02-09,10:32:17,Friday,February,Bracelet,2,Silver,15.84,13.47,40.40,2.61,75.57,461.024499,Cash,CUST00102,26,Female,Joseph
TRX000675,2024-02-09,18:22:21,Friday,February,Pendant,1,Silver,8.43,7.17,21.50,1.62,19.88,177.266388,Cash,CUST00500,44,Non-binary,Joseph
TRX000676,2024-02-09,16:25:35,Friday,February,Pendant,1,Silver,7.72,6.56,19.68,0.63,19.05,190.396341,Cash,CUST00257,52,Male,Olivia
TRX000677,2024-02-09,18:22:44,Friday,February,Bracelet,1,Silver,3.99,3.39,10.18,0.60,9.58,182.595870,Cash,CUST00480,47,Male,Habib
TRX000678,2024-02-10,13:36:29,Saturday,February,Earrings,1,Silver,2.89,2.46,7.37,0.47,6.91,180.894309,Card,CUST00278,36,Male,Habib
TRX000679,2024-02-10,11:54:49,Saturday,February,Necklace,1,Silver,8.05,6.84,20.52,1.13,19.39,183.479532,Card,CUST00372,47,Female,Chilli
TRX000680,2024-02-10,10:15:57,Saturday,February,Pendant,1,"18kt Gold",10.89,599.84,899.75,48.78,850.97,41.866164,Cash,CUST00495,50,Non-binary,Chilli
TRX000681,2024-02-10,14:47:09,Saturday,February,Necklace,3,Silver,13.90,11.82,35.45,1.52,101.79,761.167513,Card,CUST00146,38,Non-binary,Chilli
TRX000682,2024-02-10,18:26:10,Saturday,February,Chain,1,Silver,9.25,7.87,23.60,0.61,22.99,192.121982,Cash,CUST00241,27,Non-binary,Habib
TRX000683,2024-02-10,18:10:55,Saturday,February,Bracelet,1,"24kt Gold",21.49,1581.69,2372.53,36.71,2335.82,47.678749,Cash,CUST00408,44,Male,Chilli
TRX000684,2024-02-12,16:09:05,Monday,February,Chain,1,Silver,9.52,8.10,24.29,1.24,23.05,184.567901,Cash,CUST00311,21,Male,Olivia
TRX000685,2024-02-12,18:40:35,Monday,February,Pendant,1,Silver,11.56,9.82,29.47,1.58,27.89,184.012220,Card,CUST00061,28,"Prefer not to say",Olivia
TRX000686,2024-02-12,13:19:10,Monday,February,Chain,1,Silver,17.07,14.51,43.54,2.58,40.96,182.288077,Cash,CUST00337,45,"Prefer not to say",Olivia
TRX000687,2024-02-12,09:34:51,Monday,February,Pendant,2,"22kt Gold",7.72,520.04,780.07,31.83,1496.48,187.762480,Cash,CUST00397,39,"Prefer not to say",Olivia
TRX000688,2024-02-12,17:28:10,Monday,February,Earrings,2,"24kt Gold",2.76,203.32,304.98,19.52,570.91,180.793823,Cash,CUST00068,53,Non-binary,Olivia
TRX000689,2024-02-12,17:53:11,Monday,February,Bracelet,1,Silver,12.65,10.75,32.25,1.81,30.44,183.162791,Card,CUST00157,51,"Prefer not to say",Olivia
TRX000690,2024-02-12,14:33:32,Monday,February,Ring,1,"14kt Gold",5.82,249.79,374.69,19.44,355.25,42.219464,Card,CUST00096,28,Non-binary,Olivia
TRX000691,2024-02-12,17:47:55,Monday,February,Earrings,3,Silver,2.50,2.13,6.38,0.31,18.20,754.460094,Cash,CUST00102,26,Female,Olivia
TRX000692,2024-02-12,12:27:19,Monday,February,Earrings,2,Silver,1.37,1.16,3.48,0.08,6.80,486.206897,Cash,CUST00262,42,Female,Olivia
TRX000693,2024-02-12,10:44:53,Monday,February,Necklace,1,Silver,13.24,11.25,33.76,1.90,31.86,183.200000,Cash,CUST00466,34,"Prefer not to say",Olivia
TRX000694,2024-02-12,09:10:01,Monday,February,Pendant,1,Silver,6.85,5.83,17.48,0.96,16.52,183.361921,Cash,CUST00395,30,"Prefer not to say",Chilli
TRX000695,2024-02-12,17:59:40,Monday,February,Bracelet,1,Silver,20.30,17.26,51.77,1.53,50.24,191.077636,Card,CUST00018,37,Male,Olivia
TRX000696,2024-02-12,13:42:11,Monday,February,Earrings,1,Silver,2.83,2.41,7.23,0.46,6.76,180.497925,Card,CUST00362,37,Non-binary,Olivia
TRX000697,2024-02-12,10:38:26,Monday,February,Chain,1,Silver,25.21,21.43,64.28,2.65,61.64,187.634158,Cash,CUST00217,46,"Prefer not to say",Olivia
TRX000698,2024-02-12,11:42:36,Monday,February,Chain,3,Silver,15.61,13.27,39.82,1.60,114.64,763.903542,Card,CUST00268,55,Non-binary,Habib
TRX000699,2024-02-12,19:29:27,Monday,February,Bracelet,1,Silver,5.21,4.43,13.30,0.89,12.41,180.135440,Card,CUST00087,40,Non-binary,Habib
TRX000700,2024-02-12,09:00:04,Monday,February,Pendant,3,Silver,3.81,3.24,9.73,0.61,27.34,743.827160,Card,CUST00056,49,Non-binary,Habib
TRX000701,2024-02-12,19:02:10,Monday,February,Necklace,2,Silver,10.65,9.05,27.15,1.09,52.10,475.690608,Cash,CUST00092,27,Non-binary,Habib
TRX000702,2024-02-12,12:23:57,Monday,February,Chain,1,Silver,18.52,15.74,47.22,2.73,44.49,182.655654,Card,CUST00397,39,"Prefer not to say",Habib
TRX000703,2024-02-12,18:09:46,Monday,February,Earrings,3,Silver,2.89,2.46,7.38,0.25,21.39,769.512195,Cash,CUST00405,47,Female,Habib
TRX000704,2024-02-12,15:15:09,Monday,February,Pendant,1,Silver,3.02,2.56,7.69,0.51,7.18,180.468750,Card,CUST00386,41,Male,Habib
